11307484	-1036,1124	8
11312041	804,756	8
11325962	-1340,84	8
11384412	-716,-924	8
11394970	-924,660	8
11396535	-1004,-412	8
11460225	-956,-300	8
11476270	-940,-492	8
11562070	724,916	8
11608066	148,-876	8
11687867	-780,-988	8
11780538	-428,1268	8
11783076	724,836	8
12050482	-1436,164	8
12117613	116,-924	8
12149641	1204,-860	8
12171062	-876,1140	8
12252613	-892,-300	8
12289267	-860,660	8
12327009	-956,180	8
12327413	-364,-876	8
12381685	-444,-1308	8
12454728	1252,788	8
12456671	1284,628	8
12464529	228,1348	8
12517991	-268,1172	8
12576540	212,772	8
12685645	676,868	8
12734236	-172,-956	8
12763417	-828,-316	8
12829600	-1292,180	8
12843509	1252,52	8
12910862	212,788	9
12980887	836,-876	8
13037023	-796,-188	8
13055676	788,20	8
13057069	-876,596	8
13059072	804,884	8
13095341	-1020,612	8
13129278	612,772	8
13200891	-892,-396	8
13204978	740,1204	8
13336013	-908,-380	8
13388709	676,-796	8
13394192	-268,1252	8
13413154	-892,788	8
13485293	580,-908	8
13497451	-316,916	8
13531071	1172,212	8
13539861	-348,-876	8
13608818	212,-988	9
13764534	-908,-876	8
13838991	-956,-396	8
14030278	-1452,-428	8
14116753	-332,-1484	8
14157350	-428,-1004	8
14223743	1124,-684	8
14441095	-1420,36	8
14467508	-348,-908	8
14477786	-796,-764	8
14483291	-380,692	8
14541506	-300,1188	8
14616514	692,932	8
14629366	-860,-972	8
14638140	-348,1316	8
14639946	804,-1004	8
14669124	596,-1340	8
14671219	-876,260	8
14694812	228,1380	8
14706715	-1004,212	8
14746592	740,-780	8
14827805	724,-764	9
14850428	1188,-300	8
14906863	1348,244	8
15039371	-1260,-508	8
15050247	1252,-460	8
15098959	-828,868	8
15106720	676,1108	8
15179359	-236,-796	8
15198252	-844,1236	8
15209918	-780,1252	8
15354724	-908,-396	8
15395389	-844,-364	8
15556076	788,1236	8
15576433	-924,1172	8
15598115	-924,-988	8
15638206	276,1412	8
15699024	148,-1436	8
15722298	820,-364	8
15763985	-1420,276	8
15823055	116,852	8
15852157	292,-956	8
15876232	692,1332	8
15903651	68,756	8
15904848	36,612	8
15917349	708,-1292	8
16011115	1300,212	8
16013806	228,-812	8
16024202	-300,1156	8
16086041	-316,1156	8
16138853	276,1188	8
16163425	-1452,-380	8
16268983	-204,900	8
16284203	804,276	8
16372897	-1484,148	8
16429743	-364,868	8
16442380	-940,-380	8
16447617	-828,-876	8
16476772	-1036,228	8
16558445	1268,708	8
16587493	324,-1356	8
16603014	132,1204	8
16770433	-1404,100	8
16809081	1252,-700	8
16830546	1220,788	8
16841627	-444,628	8
16845890	244,-892	8
16866043	1380,-204	8
16887046	772,884	8
16888446	708,-1052	8
16900014	708,212	8
17004943	-860,-396	8
17012829	1252,372	8
17036463	1300,308	8
17069698	-1020,-844	8
17119907	1300,148	8
17135656	-284,1476	8
17157117	-380,-908	8
17189562	1348,-348	8
17346087	292,1460	8
17346989	740,-924	8
17413620	-844,836	8
17414704	-332,-988	8
17493585	804,676	8
17499057	-268,-844	8
17593252	724,724	8
17621098	84,-1340	8
17629455	68,1300	8
17661996	292,-1404	8
17684406	1364,-508	8
17793786	276,-956	8
17844953	-892,692	8
17857499	-460,-764	8
17859479	260,916	8
17897978	1236,612	8
17935288	-812,148	9
17938102	324,-924	8
17946068	-892,-972	8
17976312	1236,-396	8
17985111	-1276,612	8
17995541	1188,772	8
18043472	-396,-924	8
18092809	-380,-988	8
18144637	-1260,-284	8
18222618	804,1252	8
18250080	-972,-268	8
18250310	820,-892	8
18259180	1284,-268	9
18371650	-972,-972	8
18443444	-924,-1020	8
18471301	-348,708	8
18545297	692,84	8
18556890	1252,-300	8
18575387	148,-972	8
18672709	1348,356	8
18688637	-860,-780	8
18726385	1236,-764	8
18797447	-300,-924	8
18851650	1252,-844	8
18858326	788,836	8
18895317	-1324,-508	8
18940226	692,-1276	8
19034299	244,-1308	8
19053000	676,1124	8
19099514	-812,-828	8
19238157	1156,628	9
19260687	852,100	9
19369981	756,-476	8
19370843	-924,820	8
19410486	372,-988	8
19428156	212,-1020	8
19470038	1316,132	8
19579810	1412,244	8
19598880	-892,-988	8
19693582	1204,-364	8
19775690	1156,-268	8
19846156	-940,-908	8
19856527	-988,948	8
19940775	708,740	8
20039351	-796,-828	8
20047192	260,1316	8
20090036	-268,-1436	8
20108210	100,1284	8
20127436	-1452,-268	8
20159225	-876,1300	8
20191054	356,1380	8
20250297	-1404,148	8
20261723	164,-1452	8
20312480	-396,-1388	8
20403353	-860,372	8
20412575	212,1284	9
20427924	1300,-396	9
20464751	276,1412	8
20557829	212,1428	8
20612785	724,-364	8
20636474	1236,-716	8
20711271	324,-876	8
20732756	-412,-1404	8
20794366	-380,628	9
20804402	-332,-828	8
20896067	-156,1444	8
20951075	660,-988	8
21012180	1124,-444	8
21033003	-204,1300	8
21092977	-364,1124	8
21109306	-908,-700	8
21112346	1268,84	8
21127143	772,-348	8
21180943	-908,-332	8
21190292	-812,-428	8
21250157	-476,-1356	8
21312875	116,1348	8
21327807	836,-412	8
21412620	-876,-748	8
21527970	-284,612	8
21531845	356,1108	8
21558102	-908,804	8
21672504	-1404,68	8
21677622	900,-460	8
21696602	-908,-268	8
21698258	1188,-876	8
21705610	-1276,180	8
21738414	-508,-780	8
21896925	116,-1404	8
21929403	692,1268	8
22109922	260,-876	8
22314614	-1292,276	8
22344546	-1324,-444	8
22373663	-860,612	8
22374899	-1436,-220	8
22423902	-348,-988	8
22429181	868,212	8
22471435	740,-268	8
22636202	-892,-236	8
22755290	660,-380	8
22813691	-1452,-380	8
22839717	1332,708	8
22898541	1428,164	8
22991539	-924,836	8
23003768	-316,836	8
23091748	-908,-300	8
23115400	596,676	8
23261494	1268,692	8
23303991	1124,-908	8
23315713	-956,-828	8
23320970	1284,724	8
23384000	1396,36	8
23384458	-348,-828	8
23408196	884,132	8
23463003	-972,900	8
23463741	-796,-700	8
23466887	-892,788	8
23495905	388,-1260	8
23507478	276,-1436	8
23540502	596,724	8
23544860	-828,-828	8
23553072	-348,772	8
23625775	-1260,-876	8
23629679	-364,-1356	8
23632743	-924,-924	8
23675896	-396,-1404	8
23782468	-876,740	8
23870537	-796,580	8
23884871	-412,660	8
23936040	-860,84	8
24186141	-1372,324	8
24191952	-812,308	8
24267104	708,-908	8
24299256	660,820	8
24454155	196,-1292	9
24473546	836,-252	8
24531592	-956,724	8
24813318	-1420,-284	8
24873803	852,-924	8
25003605	1252,820	8
25027432	-428,-1228	8
25060392	1220,756	8
25072219	-1340,-284	8
25076318	836,-908	8
25105466	548,-860	8
25196982	-908,708	8
25225679	1396,-428	8
25292215	-300,1284	8
25301969	-700,740	8
25334811	164,-1468	8
25497757	-828,1172	8
25526350	1124,-332	8
25591473	-956,1108	8
25628591	148,1252	8
25631676	-1340,-236	8
25675889	244,-876	8
25711176	52,1204	8
25730477	-268,-1420	8
25813689	1252,116	8
25817446	-908,-748	8
25857446	708,-876	8
25967010	-876,-348	8
25994788	-236,1236	8
25995417	692,-956	8
26078853	660,-748	8
26085767	740,-940	8
26147635	1284,148	8
26172191	724,-236	8
26334200	244,1172	8
26396377	244,-1340	8
26403780	708,292	8
26513058	-908,708	8
26572009	228,-828	8
26584795	-460,-796	8
26590914	-508,-1244	8
26598243	116,-1468	8
26611847	-1004,180	8
26637769	-1420,-380	8
26639122	-364,884	8
26693133	196,-972	8
26695879	148,900	8
26705192	-1452,228	9
26815498	580,1236	8
26819672	1332,-380	8
26842716	-908,900	9
26888731	-1356,356	8
26920902	-956,276	8
26933764	-348,-876	8
26973964	-380,1300	8
27023331	788,260	8
27031891	324,1220	8
27065870	836,772	8
27123776	820,-876	8
27176059	148,1188	8
27193437	244,-988	8
27229862	276,1412	8
27360967	-364,-972	8
27405918	-988,196	8
27478881	-956,-268	8
27532475	-364,756	8
27565189	756,1236	8
27611336	-284,-892	8
27787701	788,1236	8
27802799	788,740	8
27824643	868,212	8
27879344	708,596	8
27887654	1140,180	8
27893055	1140,692	8
27978650	-1324,324	8
28096174	324,-1404	9
28101083	132,-1468	8
28118684	1364,196	8
28148120	-1036,116	8
28350730	-748,1172	8
28382597	740,148	8
28423865	628,164	8
28456372	-1308,276	8
28516971	628,676	8
28542218	1364,-188	8
28552565	-300,-924	8
28774181	-844,884	8
28921831	-236,1268	8
28982443	1300,-796	8
29031185	-796,1284	8
29035315	-1324,-316	8
29073852	-1388,180	8
29080458	212,1428	8
29335699	724,212	8
29353076	-220,1348	8
29367615	1284,-316	8
29457172	788,676	8
29469482	-1004,-860	8
29527644	1204,-348	8
29566667	-1324,340	9
29571607	260,1396	8
29617013	1364,724	8
29687478	-828,100	8
29764768	-332,-1004	8
29773739	724,-988	8
29793952	-1404,-348	8
29899295	-876,1204	8
29902558	-220,-956	8
29923700	580,788	8
29943382	-412,1332	8
29950184	-1404,228	8
29998465	-1356,-508	8
30013654	-1388,-236	8
30023951	-412,-956	8
30025900	1188,-444	8
30091204	596,868	8
30115210	1284,660	8
30181227	292,596	8
30249975	756,100	8
30318961	-1356,692	8
30414580	1412,260	8
30437873	-508,-748	8
30507479	868,788	8
30546918	-892,868	8
30620693	-1004,708	8
30642218	1284,-268	8
30712233	-332,-764	8
30728393	708,-444	8
30739257	788,-1004	8
30739451	340,-924	9
30749975	148,-1324	8
30760482	-348,-1276	8
30762528	-748,-796	8
30779055	612,-1356	8
30783884	1412,-444	8
30893266	-892,772	8
30948686	820,852	8
30963580	292,756	8
31035034	276,772	8
31064233	-348,-860	8
31064903	596,164	8
31083829	-380,-956	8
31161591	164,1268	8
31196858	1300,-812	8
31203653	-1372,260	8
31261265	-956,676	8
31321949	1284,-780	9
31345351	260,1316	8
31365023	116,-1036	8
31386674	-908,-236	8
31407580	772,276	8
31456687	1332,212	8
31491922	-1292,-348	8
31531814	836,-332	9
31617567	-1484,100	8
31651134	-828,820	8
31657071	612,804	8
31662227	-892,308	8
31671619	596,1348	8
31814034	1204,-844	8
31970841	1412,148	8
31981747	1332,68	8
32036626	788,1332	8
32222328	-764,1252	8
32226421	212,852	8
32238304	756,-748	9
32304733	-1084,-796	8
32343397	244,-940	8
32343823	1268,52	10
32413601	916,-332	8
32415401	1108,-476	9
32511992	1396,-364	8
32540654	-876,244	8
32594648	100,-940	8
32661261	548,1268	8
32699447	-1404,276	8
32710208	-956,596	8
32776862	1316,628	8
32847066	724,804	8
32909940	164,1364	8
32927708	820,1188	8
32970492	-876,-412	8
33322380	212,-828	8
33401316	-204,884	8
33503901	196,-1020	8
33560916	660,164	8
33568710	-476,-908	8
33625241	-1484,-380	9
33680139	740,-524	8
33745014	-924,276	8
33761299	772,-396	8
33780978	1156,-236	8
33781235	212,1172	8
34066693	1348,-444	8
34120248	-860,84	8
34131078	724,692	8
34171817	-1004,68	8
34177128	868,-332	8
34285268	-348,804	8
34433508	-988,228	9
34461129	1220,708	8
34483663	132,740	8
34543386	740,676	8
34593392	292,868	8
34607075	1252,-828	8
34681884	-908,132	8
34735797	1252,292	8
34747208	1300,644	8
34759766	-780,244	8
34817520	1396,132	8
34885895	660,276	8
34909812	-716,884	8
35075491	-1516,-220	8
35104935	-716,900	8
35128212	-1484,308	8
35182655	-1500,116	8
35213151	724,-412	8
35255054	-428,-828	8
35260941	-1356,-348	8
35262088	1188,-364	8
35370221	-316,-892	8
35410511	-828,-348	8
35430707	788,84	8
35458845	724,852	8
35551871	708,-972	8
35601579	1220,100	8
35602131	692,164	8
35644379	-1372,212	8
35647359	-316,1204	8
35843381	-316,1412	8
35858618	-1004,228	8
35896887	788,-220	8
35947610	-940,1140	8
36114360	132,868	8
36171926	836,-380	8
36216504	-716,-828	8
36279786	-1436,-220	8
36308443	-1436,-444	8
36347763	-300,1236	8
36464623	116,-876	9
36586552	324,-876	8
36598946	-748,196	8
36601962	164,1172	8
36652623	-892,628	8
36662172	1284,772	8
36687456	1284,836	8
36692498	-1004,-732	8
36761712	132,-1452	8
36794100	-876,740	8
36943256	-268,1284	9
37015955	1124,84	8
37021573	-332,788	8
37058476	1316,68	8
37085826	-780,-908	8
37090768	708,612	8
37192252	692,1268	8
37225395	-1068,-348	8
37282288	1204,-860	8
37284461	-284,1316	8
37377439	1300,-332	8
37651881	-988,-428	8
37718299	868,-236	8
37724657	276,-844	8
37764728	-396,-940	8
37780932	1252,-364	8
37826260	-428,-844	8
37864337	324,1364	9
37889367	788,180	8
37929409	708,-1052	8
38020978	260,-428	8
38087405	-940,644	9
38199671	788,-1004	8
38212328	1188,20	8
38232027	-828,-396	8
38244875	68,-1372	8
38288093	-1036,196	8
38316715	1412,164	8
38379118	756,-812	8
38404422	-236,-1356	8
38410957	-1452,-204	8
38415331	-284,772	8
38435440	756,308	8
38455367	596,692	8
38471484	708,660	8
38511798	-812,-940	8
38518624	372,-924	8
38525219	-1324,-332	8
38633524	-284,-1036	8
38828980	900,244	8
38861091	-1020,-476	8
38884433	-1372,276	8
38986502	-508,-940	8
39041144	884,660	8
39180473	-860,-332	8
39195164	-364,788	8
39277302	-268,1284	8
39285067	1236,100	8
39315288	1316,20	8
39416259	1460,-364	8
39443559	1188,852	8
39457807	692,804	8
39643650	-860,68	8
39676862	-364,1380	8
39677125	772,708	8
39702461	-764,-844	8
39708014	-364,-908	8
39736806	740,-876	8
39772876	756,772	8
39844408	804,-828	8
39848519	-380,1188	8
39865024	52,-1372	8
39897333	-892,-316	9
39978164	-1404,132	8
39985501	196,-1324	8
40016650	-332,-1004	8
40068460	-956,-892	9
40096565	740,740	8
40122628	-700,-860	8
40130303	-220,1300	8
40130540	-364,-812	8
40261399	-332,-828	8
40299915	1380,164	8
40350583	-1308,372	8
40359816	820,-892	8
40367602	1284,-284	8
40452816	644,612	8
40470435	-268,884	8
40471884	-1388,-380	8
40513525	-956,212	9
40542765	708,836	8
40570344	-748,-876	8
40622008	-828,292	8
40642489	-220,836	8
40752435	-364,-1436	8
40781741	-1052,116	8
40823736	-220,1284	8
40828249	1252,-284	8
40863235	-924,-908	8
40913904	804,1252	8
40923270	1396,-348	8
40925897	-844,884	8
40984175	-732,628	8
41051904	-764,-876	8
41079873	1124,-300	8
41088695	-940,-252	8
41094764	-348,-924	8
41222533	180,-924	8
41223376	-1052,-812	8
41276933	-316,-1420	8
41309002	-380,-1420	8
41335138	708,852	8
41392673	-876,-812	8
41469226	-732,-972	8
41507597	324,804	8
41568755	260,1156	8
41598715	1220,-508	8
41602403	100,1172	8
41678415	164,1204	8
41717980	100,868	8
41820287	244,1412	8
41885149	-412,-1356	8
41891069	-796,1124	8
41913554	228,1300	8
42058850	1156,788	8
42071226	1204,324	8
42088666	196,-812	8
42130314	1300,-332	8
42162250	-1292,692	8
42188391	-412,1108	8
42219313	340,836	8
42236565	-892,-188	8
42242417	-1276,100	8
42243931	-1452,132	8
42288587	-732,612	8
42478544	660,-1292	8
42487032	-188,-892	8
42517257	-460,-892	8
42582663	772,804	8
42656964	-252,1300	8
42672197	1252,116	8
42693786	-908,-844	8
42814426	-332,1364	8
42842305	212,1316	8
42846992	292,-1372	8
42847942	1316,-284	8
42860293	1300,180	8
42920041	-396,-1388	8
42946260	-1388,356	8
42964616	868,628	8
43016362	1252,-364	8
43021552	-956,884	8
43029180	724,-316	8
43072697	-316,-1356	8
43102166	356,-1260	8
43137665	228,820	8
43240725	-380,-1372	8
43273057	708,-796	8
43397279	-892,-204	8
43568886	196,1252	8
43666590	-892,788	8
43705131	164,1300	8
43746780	164,-764	8
43818764	1348,228	8
43871495	772,548	8
43900319	1220,-348	9
43922903	84,-956	8
44065036	660,260	8
44074734	-1372,-220	8
44102137	1332,-284	8
44102307	1316,564	8
44161274	628,1220	8
44175524	-1356,-348	8
44176027	836,692	8
44305730	-1052,340	8
44320023	-844,-956	8
44371554	-860,-732	8
44401931	-1340,-380	8
44486630	116,-1468	8
44513058	-476,708	8
44562920	740,-860	8
44652842	-1388,340	8
44726266	-908,660	8
44779384	-844,-956	8
44867306	-828,660	8
44928261	724,212	8
44960904	-860,772	8
45070501	660,180	8
45117486	212,564	8
45151166	1204,260	8
45152202	1156,820	8
45156709	916,244	8
45164262	-892,52	8
45178083	228,1316	8
45212606	708,1188	8
45231233	-844,-284	8
45252480	244,-1340	8
45309460	820,-1084	8
45514878	1204,-828	8
45614216	228,1348	8
45643172	1252,-460	8
45717153	724,-796	8
45727991	-860,884	8
45762165	756,-748	8
45767276	1236,-316	8
45871279	1380,-316	8
45933764	-492,612	8
46036878	-332,1220	8
46081168	-1436,-268	8
46121303	1348,-188	8
46135700	-220,884	8
46229647	1268,804	8
46261386	1300,-460	8
46320951	116,1380	8
46423302	1156,-876	8
46514442	836,-828	8
46531091	-396,692	8
46582894	164,-780	8
46697152	1220,340	8
46712637	180,1316	8
46778412	708,852	8
46811530	404,868	8
46934774	-300,820	8
46950747	708,1236	8
47051858	1204,68	8
47200446	756,692	8
47237267	-988,1140	8
47250200	1284,-428	8
47308503	804,-364	8
47346387	-284,1252	8
47455747	708,724	8
47551678	1204,660	8
47561704	1412,212	8
47579615	-492,836	8
47579669	-828,148	8
47814498	1332,244	8
47868243	292,1348	8
48096057	228,820	8
48141147	-876,-924	8
48157410	1220,196	8
48231882	692,116	8
48352896	-1452,100	8
48421489	132,1364	8
48535097	-396,-892	8
48564242	564,1204	8
48598492	-412,1364	8
48789823	-780,-988	8
48794039	596,1268	8
48807845	-748,1220	8
48918932	-364,-876	8
49000470	1220,180	8
49054859	164,596	9
49077596	692,-1324	8
49094327	628,1268	8
49130732	-1340,-236	8
49183994	212,-1372	8
49216247	340,1300	8
49247561	916,804	8
49334735	-476,-732	8
49349473	308,-1036	8
49366219	804,1156	9
49369324	660,-364	8
49418164	724,-348	8
49446695	-1404,132	9
49495516	-972,676	8
49501125	-300,-1372	8
49503457	-460,-924	8
49552827	1140,212	8
49583564	1252,68	8
49622067	1348,212	8
49670123	-412,-924	8
49694844	756,-796	8
49763331	580,-332	8
49895630	228,900	8
49932681	-876,-924	8
49953595	-412,-828	8
49998849	-412,-892	8
50018874	148,724	8
50062379	-1020,788	8
50074854	932,244	8
50117852	228,804	8
50127715	36,1284	8
50139107	180,740	8
50168624	-876,-908	8
50198075	-1260,-364	8
50207271	676,852	8
50224899	228,-956	8
50251228	1284,772	8
50363897	-716,1220	8
50427930	756,-476	8
50474643	-1292,68	8
50475344	164,692	8
50597394	-1340,-332	8
50681464	-236,1172	8
50711539	308,820	8
50798649	-956,-860	8
50821835	-876,164	8
50844734	-300,-1420	8
50891394	-732,836	8
50929548	1204,228	8
50936965	-860,-748	8
51005445	1300,244	8
51009491	708,-844	8
51026963	-220,-1484	8
51115233	-1020,740	8
51153160	820,-316	8
51169708	1380,164	8
51250171	-1420,276	8
51314701	820,772	8
51324166	1252,-268	8
51328676	-988,-716	8
51328906	-1356,-508	8
51340611	-876,-764	8
51531547	660,852	8
51544170	-332,-828	8
51545025	-892,-876	8
51549180	-844,-940	8
51564041	-524,676	8
51567348	-956,-940	8
51678575	-460,-1404	8
51685991	372,692	8
51711986	-892,-924	8
51735178	-284,-1340	8
51811795	-332,740	8
51821795	-812,244	8
51856600	-396,1140	8
51864215	-300,-908	8
51910891	1380,148	8
51953306	308,-828	8
51987812	-908,-956	8
52003677	708,-892	8
52024776	724,-844	8
52042189	1236,724	8
52070219	820,-876	8
52094319	-1308,276	8
52094602	-828,724	8
52125072	-924,-300	8
52165497	708,724	8
52263087	340,1220	8
52266061	180,-748	8
52279375	884,308	8
52427659	-380,-812	8
52475061	-1020,148	8
52502693	756,-332	8
52543869	148,1220	8
52545471	740,-860	8
52593120	1172,868	8
52611508	196,820	8
52613815	676,-860	8
52617719	-1500,68	8
52628513	-972,100	8
52634442	180,-1420	8
52650007	-204,1316	8
52657533	1220,772	8
52669048	148,884	8
52725512	836,-492	8
52807032	-764,20	8
52923739	1348,-444	8
52946822	-748,164	8
52959976	-972,-780	8
53040076	820,-924	8
53065264	-348,836	8
53080325	-412,1332	8
53107373	756,692	8
53166610	-1404,228	8
53246419	-284,1252	8
53320163	-1340,612	8
53325728	-1004,-396	8
53335995	276,708	8
53407279	756,-460	8
53440978	196,788	8
53532293	-764,-316	8
53557676	-828,-892	8
53576401	788,788	8
53722489	-1020,-844	8
53735006	-284,-972	8
53739180	-892,-972	8
53824581	164,-796	8
53878469	-156,1220	9
53891817	-380,-1372	8
53904838	-348,-924	8
53935922	196,692	8
53950085	-284,-1004	8
53985741	-860,-956	8
54062398	1188,-396	8
54086623	-1052,724	8
54147282	1300,628	8
54157887	-860,212	8
54168393	1252,724	8
54215115	132,1332	8
54254867	660,-876	8
54281166	-764,-428	8
54337354	-460,1108	8
54411969	756,-412	8
54433937	-396,-1388	8
54468564	-348,-1004	8
54707412	1268,-316	8
54746623	164,-892	8
54762227	260,-1276	8
54854920	-892,660	8
54900919	-892,-364	8
54927620	-348,-924	8
54931290	-988,-380	8
54938196	644,-1036	8
55129959	-252,-796	8
55144370	-764,740	8
55153226	820,244	8
55214537	-284,724	8
55247722	772,580	8
55278241	852,756	8
55334424	1220,132	9
55440576	-828,212	8
55495745	820,820	8
55517214	836,676	8
55601145	-364,-828	8
55651337	1204,740	9
55656689	-780,-796	8
55672059	308,1204	8
55757766	52,1460	8
55876472	932,884	8
55877667	-1340,-172	8
56091985	244,740	8
56266655	228,-924	8
56338847	1156,-204	9
56470751	820,-828	8
56503987	-188,1268	8
56659768	-476,-892	8
56662940	308,-892	9
56663381	-812,260	8
56761501	-220,1204	8
56763761	1268,644	8
56777675	1348,164	9
56799705	244,1268	8
56805203	-1020,-1084	8
56875407	-316,1252	9
56923571	356,-796	8
57065423	916,244	8
57073077	-812,1252	8
57086345	692,-1036	8
57145901	-764,-780	8
57246943	116,-1436	8
57323503	-940,-940	8
57336860	132,1220	8
57339053	-492,-444	8
57537669	244,-1388	8
57599993	-972,20	8
57727331	-396,-1020	8
57741425	-332,1348	8
57775132	1332,244	8
57798413	116,-1452	8
57800356	-844,756	8
57878731	228,-1004	8
57916114	-988,804	8
58044388	-956,276	8
58053378	292,-956	8
58086684	-396,788	8
58092381	564,-1404	8
58123181	1156,-284	9
58231483	708,-428	8
58232106	-300,1188	8
58257378	676,-284	8
58380631	1252,372	9
58397799	-252,1188	8
58420151	-812,-812	8
58436815	-1468,-268	8
58447852	1156,820	8
58582149	-1388,-236	8
58622543	-940,788	8
58663845	756,-1036	8
58705962	-268,820	8
58724895	1252,-300	8
58744249	1268,-236	8
58916437	1172,276	8
58917176	276,772	8
59159446	708,-940	8
59197291	820,196	8
59206456	84,756	8
59226475	-380,-860	8
59342384	660,-924	8
59344959	852,724	8
